Index,Arduino_Value,R_Value,Difference,Abs_Difference
340,73.46747589111328,73.46745319617986,2.2694933420552843e-05,2.2694933420552843e-05
341,73.62406921386719,73.62405663040907,1.2583458115500434e-05,1.2583458115500434e-05
342,73.77385711669922,73.77384605847789,1.1058221332405083e-05,1.1058221332405083e-05
343,73.97432708740234,73.97431119763779,1.5889764554799513e-05,1.5889764554799513e-05
344,74.0625228881836,74.06250776054438,1.5127639215961608e-05,1.5127639215961608e-05
345,74.15514373779297,74.15512493344268,1.8804350290224647e-05,1.8804350290224647e-05
346,74.32667541503906,74.32666120139783,1.421364123643798e-05,1.421364123643798e-05
347,74.49012756347656,74.49011207105082,1.5492425745833316e-05,1.5492425745833316e-05
348,74.68334197998047,74.68333027211594,1.1707864530308143e-05,1.1707864530308143e-05
349,74.81034851074219,74.81033453441026,1.3976331928233776e-05,1.3976331928233776e-05
350,74.97356414794922,74.97355329112719,1.0856822029836621e-05,1.0856822029836621e-05
351,75.1671142578125,75.16710807506853,6.182743973681681e-06,6.182743973681681e-06
352,75.2530746459961,75.25306616214925,8.483846841045306e-06,8.483846841045306e-06
353,75.48381042480469,75.4837985483331,1.1876471589289395e-05,1.1876471589289395e-05
354,75.56822967529297,75.56821430136752,1.537392545003513e-05,1.537392545003513e-05
355,75.59976959228516,75.59975366711058,1.592517457993381e-05,1.592517457993381e-05
356,75.71973419189453,75.7197250481203,9.143774235553792e-06,9.143774235553792e-06
357,75.85882568359375,75.85881425405904,1.1429534708895517e-05,1.1429534708895517e-05
358,75.9460678100586,75.94605890027987,8.909778728138917e-06,8.909778728138917e-06
359,76.01393127441406,76.01392305940442,8.21500964320876e-06,8.21500964320876e-06
360,76.10194396972656,76.10193416827583,9.801450730151373e-06,9.801450730151373e-06
361,76.29425048828125,76.29423430281216,1.618546909298857e-05,1.618546909298857e-05
362,76.29918670654297,76.29918272568088,3.980862089747461e-06,3.980862089747461e-06
363,76.30491638183594,76.3049053564286,1.1025407331999304e-05,1.1025407331999304e-05
364,76.35719299316406,76.35718042354765,1.256961641615817e-05,1.256961641615817e-05
365,76.54637145996094,76.54636034064686,1.111931408104283e-05,1.111931408104283e-05
366,76.72512817382812,76.72510997877392,1.8195054209968475e-05,1.8195054209968475e-05
367,76.80333709716797,76.80332292151073,1.4175657241821682e-05,1.4175657241821682e-05
368,76.93289184570312,76.93288219592975,9.649773375031145e-06,9.649773375031145e-06
369,77.09565734863281,77.09564839735593,8.951276882385173e-06,8.951276882385173e-06
370,77.25033569335938,77.25032343961306,1.2253746319856873e-05,1.2253746319856873e-05
371,77.40760040283203,77.40758309195544,1.7310876586407176e-05,1.7310876586407176e-05
372,77.54551696777344,77.54550358511081,1.3382662629624065e-05,1.3382662629624065e-05
373,77.6907730102539,77.69076335580245,9.654451460505697e-06,9.654451460505697e-06
374,77.73462677001953,77.7346114836097,1.52864098339478e-05,1.52864098339478e-05
375,77.98225402832031,77.98223910734488,1.4920975431209627e-05,1.4920975431209627e-05
376,78.09799194335938,78.0979741797789,1.7763580473229013e-05,1.7763580473229013e-05
377,78.25238800048828,78.25237501847285,1.2982015434204186e-05,1.2982015434204186e-05
378,78.30082702636719,78.30081341792085,1.3608446337798341e-05,1.3608446337798341e-05
379,78.40621185302734,78.40619607676012,1.5776267218825524e-05,1.5776267218825524e-05
380,78.57550048828125,78.57548869669614,1.1791585109222069e-05,1.1791585109222069e-05
381,78.70994567871094,78.7099348834362,1.0795274732799953e-05,1.0795274732799953e-05
382,78.85089874267578,78.8508851642338,1.357844197968916e-05,1.357844197968916e-05
383,78.90265655517578,78.9026480796093,8.475566474430707e-06,8.475566474430707e-06
384,79.05662536621094,79.05660658039086,1.878582007464047e-05,1.878582007464047e-05
385,79.15357971191406,79.15356441690776,1.5295006306814685e-05,1.5295006306814685e-05
386,79.1854248046875,79.18540722600696,1.757868054141909e-05,1.757868054141909e-05
387,79.34663391113281,79.34661387490075,2.003623205837357e-05,2.003623205837357e-05
388,79.47342681884766,79.47340311821083,2.3700636830881194e-05,2.3700636830881194e-05
389,79.55781555175781,79.55779947594394,1.6075813874749656e-05,1.6075813874749656e-05
390,79.69921112060547,79.69918504930132,2.607130414844505e-05,2.607130414844505e-05
391,79.72019958496094,79.72017952943816,2.0055522782058688e-05,2.0055522782058688e-05
392,79.9631576538086,79.96313574716254,2.1906646054503653e-05,2.1906646054503653e-05
393,79.95600128173828,79.95597940163066,2.1880107624383527e-05,2.1880107624383527e-05
394,80.10018157958984,80.10015845392671,2.3125663133782837e-05,2.3125663133782837e-05
395,80.21312713623047,80.21310815457164,1.8981658826078274e-05,1.8981658826078274e-05
396,80.2725830078125,80.2725618924733,2.1115339194466287e-05,2.1115339194466287e-05
397,80.41683959960938,80.41680902318242,3.057642695125651e-05,3.057642695125651e-05
398,80.51970672607422,80.51968432560022,2.2400473994821368e-05,2.2400473994821368e-05
399,80.73069763183594,80.73067583145766,2.1800378277703203e-05,2.1800378277703203e-05
400,80.79457092285156,80.79453592466626,3.49981852991732e-05,3.49981852991732e-05
401,80.7713851928711,80.77135265179646,3.2541074631353695e-05,3.2541074631353695e-05
402,80.70468139648438,80.70465364156699,2.775491738304936e-05,2.775491738304936e-05
403,80.54859161376953,80.5485663266716,2.5287097926707247e-05,2.5287097926707247e-05
404,80.44124603271484,80.44121267415895,3.33585558962568e-05,3.33585558962568e-05
405,80.29427337646484,80.29424131385173,3.20626131156132e-05,3.20626131156132e-05
406,80.08708190917969,80.08704401796935,3.7891210340035286e-05,3.7891210340035286e-05
407,80.09761810302734,80.09757487599849,4.322702885417584e-05,4.322702885417584e-05
408,80.08944702148438,80.08941083645858,3.6185025791724e-05,3.6185025791724e-05
409,80.00228118896484,80.00224626775446,3.4921210385618906e-05,3.4921210385618906e-05
410,79.82901000976562,79.82897394287475,3.60668908712114e-05,3.60668908712114e-05
411,79.76323699951172,79.76320779807989,2.9201431829051216e-05,2.9201431829051216e-05
412,79.61482238769531,79.61478386586526,3.852183004937615e-05,3.852183004937615e-05
413,79.55438232421875,79.55434987835827,3.244586048367637e-05,3.244586048367637e-05
414,79.5091781616211,79.50914558970179,3.2571919305723895e-05,3.2571919305723895e-05
415,79.42681884765625,79.42678720060775,3.164704850178168e-05,3.164704850178168e-05
416,79.3305435180664,79.33051369668269,2.9821383719763617e-05,2.9821383719763617e-05
417,79.29768371582031,79.29764924731253,3.4468507777773993e-05,3.4468507777773993e-05
418,79.26476287841797,79.26472940432822,3.347408974718746e-05,3.347408974718746e-05
419,79.1964111328125,79.19637394591103,3.718690146570225e-05,3.718690146570225e-05
420,79.09837341308594,79.09833387447199,3.953861394734304e-05,3.953861394734304e-05
421,79.05892181396484,79.05888187411777,3.993984707051368e-05,3.993984707051368e-05
422,78.97933959960938,78.97931079440879,2.8805200585679813e-05,2.8805200585679813e-05
423,78.96839141845703,78.96836662500365,2.4793453377469632e-05,2.4793453377469632e-05
424,78.80827331542969,78.80824499606048,2.831936920699718e-05,2.831936920699718e-05
425,78.71406555175781,78.71403948439917,2.6067358646741923e-05,2.6067358646741923e-05
426,78.68497467041016,78.68495316928075,2.1501129410239628e-05,2.1501129410239628e-05
427,78.55831146240234,78.55828880756582,2.265483652763578e-05,2.265483652763578e-05
428,78.37561798095703,78.3756002255567,1.775540033577272e-05,1.775540033577272e-05
429,78.31822967529297,78.31821391809504,1.575719792867858e-05,1.575719792867858e-05
430,78.19786834716797,78.19784806076936,2.0286398608959644e-05,2.0286398608959644e-05
431,78.08368682861328,78.08366557522086,2.125339241842994e-05,2.125339241842994e-05
432,78.0382308959961,78.0382152833754,1.5612620700267144e-05,1.5612620700267144e-05
433,78.06609344482422,78.06607295643983,2.04883843935022e-05,2.04883843935022e-05
434,77.98179626464844,77.98177180138983,2.446325861171772e-05,2.446325861171772e-05
435,77.94671630859375,77.94669452583655,2.178275720154943e-05,2.178275720154943e-05
436,77.74551391601562,77.74548718770109,2.6728314537649567e-05,2.6728314537649567e-05
437,77.66465759277344,77.66463447526581,2.3117507623737765e-05,2.3117507623737765e-05
438,77.48518371582031,77.48516035727637,2.335854394175385e-05,2.335854394175385e-05
439,77.30815887451172,77.3081375871079,2.128740382545402e-05,2.128740382545402e-05
440,77.29949951171875,77.29947574941204,2.3762306710750636e-05,2.3762306710750636e-05
441,77.25271606445312,77.25269102568224,2.503877088599893e-05,2.503877088599893e-05
442,77.19959259033203,77.19956640458666,2.6185745369389224e-05,2.6185745369389224e-05
443,77.08692169189453,77.08689659512709,2.5096767444665602e-05,2.5096767444665602e-05
444,76.93437194824219,76.93434354842697,2.8399815221291647e-05,2.8399815221291647e-05
445,76.87423706054688,76.87421478941205,2.2271134824336514e-05,2.2271134824336514e-05
446,76.7306137084961,76.73059324476871,2.0463727381070385e-05,2.0463727381070385e-05
447,76.77789306640625,76.77786562322449,2.7443181764397195e-05,2.7443181764397195e-05
448,76.69966888427734,76.69964150551324,2.7378764102081732e-05,2.7378764102081732e-05
449,76.63447570800781,76.63445178193979,2.3926068024593405e-05,2.3926068024593405e-05
450,76.4680404663086,76.46801616240401,2.430390458130205e-05,2.430390458130205e-05
451,76.41429901123047,76.41427144245499,2.7568775479380747e-05,2.7568775479380747e-05
452,76.39376068115234,76.39372734024894,3.3340903399903254e-05,3.3340903399903254e-05
453,76.32943725585938,76.32940559125839,3.1664600982139746e-05,3.1664600982139746e-05
454,76.25165557861328,76.25162815511234,2.742350093853929e-05,2.742350093853929e-05
455,76.25469207763672,76.25466334828599,2.8729350731282466e-05,2.8729350731282466e-05
456,76.21275329589844,76.2127249707512,2.83251472410484e-05,2.83251472410484e-05
457,76.1665267944336,76.16650452160602,2.2272827578717624e-05,2.2272827578717624e-05
458,76.14350128173828,76.14347516274685,2.6118991428347726e-05,2.6118991428347726e-05
459,76.08216094970703,76.0821340206235,2.692908353196799e-05,2.692908353196799e-05
460,76.169921875,76.16989346228883,2.841271117404176e-05,2.841271117404176e-05
461,76.10938262939453,76.10935730940574,2.531998879362618e-05,2.531998879362618e-05
462,76.08747100830078,76.08744240023746,2.8608063317392407e-05,2.8608063317392407e-05
463,76.05741882324219,76.05739352855072,2.5294691468502606e-05,2.5294691468502606e-05
464,76.01703643798828,76.01700988099498,2.6556993304893695e-05,2.6556993304893695e-05
465,75.9947509765625,75.99471905175193,3.192481057112673e-05,3.192481057112673e-05
466,75.93534851074219,75.93532581003888,2.270070331178431e-05,2.270070331178431e-05
467,75.75534057617188,75.75531002950535,3.054666652246851e-05,3.054666652246851e-05
468,75.63569641113281,75.63567122593408,2.5185198737176506e-05,2.5185198737176506e-05
469,75.68228912353516,75.68226952203507,1.9601500085286716e-05,1.9601500085286716e-05
470,75.70671844482422,75.70668713717602,3.130764820014065e-05,3.130764820014065e-05
471,75.6242446899414,75.62421452343624,3.0166505169404445e-05,3.0166505169404445e-05
472,75.41548156738281,75.41545142683766,3.0140545149492937e-05,3.0140545149492937e-05
473,75.29942321777344,75.29939488024424,2.8337529201394318e-05,2.8337529201394318e-05
474,75.14446258544922,75.14443305351215,2.9531937073556946e-05,2.9531937073556946e-05
475,74.98078918457031,74.98076104683626,2.8137734048527818e-05,2.8137734048527818e-05
476,74.95550537109375,74.95547596755696,2.9403536785821416e-05,2.9403536785821416e-05
477,74.88710021972656,74.88707488328166,2.5336444906542965e-05,2.5336444906542965e-05
478,74.88780975341797,74.8877797818345,2.9971583472843122e-05,2.9971583472843122e-05
479,74.74385070800781,74.7438211382899,2.9569717909794235e-05,2.9569717909794235e-05
480,74.6170654296875,74.61703728033112,2.814935638184579e-05,2.814935638184579e-05
481,74.57672882080078,74.57669947590712,2.934489366168691e-05,2.934489366168691e-05
482,74.5634765625,74.56344960511225,2.695738774605161e-05,2.695738774605161e-05
483,74.48088836669922,74.48086468046442,2.368623479753751e-05,2.368623479753751e-05
484,74.35726165771484,74.35723801533796,2.364237688823323e-05,2.364237688823323e-05
485,74.38098907470703,74.38096313530346,2.5939403570873765e-05,2.5939403570873765e-05
486,74.39598083496094,74.39595916496532,2.1669995618367466e-05,2.1669995618367466e-05
487,74.37842559814453,74.378402616557,2.2981587534331993e-05,2.2981587534331993e-05
488,74.34839630126953,74.3483690796744,2.722159513268707e-05,2.722159513268707e-05
489,74.2140121459961,74.21398327709974,2.88688963507866e-05,2.88688963507866e-05
490,74.03656768798828,74.03654504455152,2.2643436764724356e-05,2.2643436764724356e-05
491,74.07528686523438,74.07525369376727,3.317146710912766e-05,3.317146710912766e-05
492,74.01932525634766,74.01929755474652,2.770160114096143e-05,2.770160114096143e-05
493,73.9052734375,73.90524170521206,3.173228793684757e-05,3.173228793684757e-05
494,73.91329956054688,73.91326755618749,3.200435938310875e-05,3.200435938310875e-05
495,73.81060791015625,73.81057795597587,2.9954180376989825e-05,2.9954180376989825e-05
496,73.71621704101562,73.71618916348349,2.7877532133402383e-05,2.7877532133402383e-05
497,73.66883087158203,73.6688055292423,2.5342339725398233e-05,2.5342339725398233e-05
498,73.52651977539062,73.52649273355777,2.7041832851182335e-05,2.7041832851182335e-05
499,73.43070220947266,73.43067330710761,2.8902365045269107e-05,2.8902365045269107e-05
500,73.30632781982422,73.30629154595093,3.6273873291747805e-05,3.6273873291747805e-05
501,73.2975845336914,73.29755449436163,3.0039329772080237e-05,3.0039329772080237e-05
502,73.24544525146484,73.24542067239493,2.457906991537584e-05,2.457906991537584e-05
503,73.16162109375,73.16159388497759,2.7208772408471305e-05,2.7208772408471305e-05
504,73.16095733642578,73.16092648839305,3.084803273623038e-05,3.084803273623038e-05
505,73.09004974365234,73.09002811223195,2.1631420395351597e-05,2.1631420395351597e-05
506,73.01066589355469,73.01064170970486,2.4183849831160842e-05,2.4183849831160842e-05
507,72.94947052001953,72.9494567695471,1.3750472433571304e-05,1.3750472433571304e-05
508,72.84843444824219,72.84842128125437,1.3166987812951447e-05,1.3166987812951447e-05
509,72.78370666503906,72.78368464915803,2.201588102934693e-05,2.201588102934693e-05
510,72.76402282714844,72.76400200562341,2.082152502680401e-05,2.082152502680401e-05
511,72.70718383789062,72.70717117058169,1.2667308936897825e-05,1.2667308936897825e-05
512,72.72342681884766,72.72340379256117,2.3026286484650882e-05,2.3026286484650882e-05
513,72.62612915039062,72.62611218282203,1.696756859814741e-05,1.696756859814741e-05
514,72.54365539550781,72.54364227856937,1.3116938447410575e-05,1.3116938447410575e-05
515,72.5455322265625,72.54552528136992,6.945192581042647e-06,6.945192581042647e-06
516,72.41758728027344,72.41757138061904,1.589965440018659e-05,1.589965440018659e-05
517,72.27957916259766,72.27956428821122,1.4874386437213616e-05,1.4874386437213616e-05
518,72.24667358398438,72.24665830956964,1.5274414735699793e-05,1.5274414735699793e-05
519,72.16020202636719,72.16018790371186,1.4122655329629197e-05,1.4122655329629197e-05
520,72.04489135742188,72.04487146975598,1.9887665899886997e-05,1.9887665899886997e-05
521,71.93247985839844,71.93246982214863,1.0036249804556974e-05,1.0036249804556974e-05
522,71.90791320800781,71.9078987623067,1.4445701111753806e-05,1.4445701111753806e-05
523,71.80809783935547,71.80808006332822,1.7776027249283288e-05,1.7776027249283288e-05
524,71.74144744873047,71.74142868374061,1.8764989860642345e-05,1.8764989860642345e-05
525,71.6371841430664,71.63717033579374,1.3807272665644632e-05,1.3807272665644632e-05
526,71.59513854980469,71.59512608539393,1.2464410758639133e-05,1.2464410758639133e-05
527,71.4974365234375,71.49741681514868,1.970828881781017e-05,1.970828881781017e-05
528,71.45655059814453,71.45653189008833,1.8708056202854095e-05,1.8708056202854095e-05
529,71.365234375,71.36522056253281,1.381246718779039e-05,1.381246718779039e-05
530,71.39600372314453,71.39598857184265,1.5151301880678147e-05,1.5151301880678147e-05
531,71.35318756103516,71.35316923531792,1.832571723525689e-05,1.832571723525689e-05
532,71.19583129882812,71.19581242921093,1.886961719321789e-05,1.886961719321789e-05
533,71.2026138305664,71.20260034705582,1.3483510585388103e-05,1.3483510585388103e-05
534,71.13624572753906,71.1362299937879,1.5733751169477728e-05,1.5733751169477728e-05
535,71.08534240722656,71.08533018372468,1.2223501883568133e-05,1.2223501883568133e-05
536,71.09323120117188,71.09321247540282,1.872576905270762e-05,1.872576905270762e-05
537,71.05162811279297,71.05161177686432,1.6335928648913978e-05,1.6335928648913978e-05
538,71.11888122558594,71.11886957995914,1.1645626798895137e-05,1.1645626798895137e-05
539,71.03057098388672,71.03055566801925,1.531586747205438e-05,1.531586747205438e-05
540,70.98673248291016,70.98671872039499,1.3762515166604317e-05,1.3762515166604317e-05
541,70.9492416381836,70.94922611067695,1.552750664757241e-05,1.552750664757241e-05
542,70.92784118652344,70.92782563197821,1.5554545228724237e-05,1.5554545228724237e-05
543,70.90855407714844,70.9085427330638,1.1344084640541041e-05,1.1344084640541041e-05
544,70.87521362304688,70.87519606129787,1.7561749004357807e-05,1.7561749004357807e-05
545,70.7520751953125,70.75205624294318,1.895236931659383e-05,1.895236931659383e-05
546,70.67079162597656,70.67077468041353,1.69455630327775e-05,1.69455630327775e-05
547,70.614013671875,70.61399778802675,1.5883848249131916e-05,1.5883848249131916e-05
548,70.52906799316406,70.52905543435584,1.255880822270683e-05,1.255880822270683e-05
549,70.48524475097656,70.48522866564343,1.6085333129467472e-05,1.6085333129467472e-05
550,70.38556671142578,70.38554629354148,2.041788430062752e-05,2.041788430062752e-05
551,70.37136840820312,70.371349587588,1.8820615125036966e-05,1.8820615125036966e-05
552,70.32230377197266,70.32228491779783,1.885417482583307e-05,1.885417482583307e-05
553,70.29041290283203,70.29039836074115,1.4542090880809155e-05,1.4542090880809155e-05
554,70.22022247314453,70.22020628093188,1.6192212655141702e-05,1.6192212655141702e-05
555,70.12724304199219,70.12722492718008,1.8114812107228317e-05,1.8114812107228317e-05
556,70.14136505126953,70.1413472255004,1.7825769134560687e-05,1.7825769134560687e-05
557,70.03973388671875,70.03971569123702,1.8195481729321727e-05,1.8195481729321727e-05
558,69.94141387939453,69.94140172581825,1.2153576278706169e-05,1.2153576278706169e-05
559,69.84906005859375,69.84904600198686,1.4056606886470036e-05,1.4056606886470036e-05
560,69.8817367553711,69.88172386243339,1.2892937704123142e-05,1.2892937704123142e-05
561,69.81861877441406,69.81860529737024,1.3477043822263113e-05,1.3477043822263113e-05
562,69.81617736816406,69.81616572205968,1.164610438308955e-05,1.164610438308955e-05
563,69.7074966430664,69.70748439950665,1.224355975182334e-05,1.224355975182334e-05
564,69.6290283203125,69.62901175523415,1.656507835434695e-05,1.656507835434695e-05
565,69.56390380859375,69.56389002640279,1.3782190961819651e-05,1.3782190961819651e-05
566,69.53953552246094,69.53951572429997,1.9798160963091505e-05,1.9798160963091505e-05
567,69.46757507324219,69.46756282542148,1.2247820706079438e-05,1.2247820706079438e-05
568,69.44538879394531,69.44538027207997,8.521865339616852e-06,8.521865339616852e-06
569,69.39441680908203,69.3943930072817,2.380180032446333e-05,2.380180032446333e-05
570,69.346923828125,69.3469071210799,1.6707045105590623e-05,1.6707045105590623e-05
571,69.39569091796875,69.3956692847683,2.1633200447013223e-05,2.1633200447013223e-05
572,69.3060302734375,69.30600969768459,2.0575752913032375e-05,2.0575752913032375e-05
573,69.29829406738281,69.29827637515223,1.7692230585453217e-05,1.7692230585453217e-05
574,69.29669952392578,69.29668821644215,1.1307483632094772e-05,1.1307483632094772e-05
575,69.32337951660156,69.3233684459128,1.107068875683126e-05,1.107068875683126e-05
576,69.28380584716797,69.28379409696052,1.1750207448812944e-05,1.1750207448812944e-05
577,69.24075317382812,69.24074418200073,8.9918273999956e-06,8.9918273999956e-06
578,69.19304656982422,69.19303288269651,1.3687127704997692e-05,1.3687127704997692e-05
579,69.17318725585938,69.1731776143419,9.641517479508366e-06,9.641517479508366e-06
580,69.14830017089844,69.1482859449082,1.4225990241811814e-05,1.4225990241811814e-05
581,69.07958221435547,69.07956989713286,1.2317222612523437e-05,1.2317222612523437e-05
582,69.06851959228516,69.06851486275364,4.729531511316054e-06,4.729531511316054e-06
583,69.04322052001953,69.04321130213563,9.21788389973699e-06,9.21788389973699e-06
584,69.02325439453125,69.02324690705902,7.487472231559877e-06,7.487472231559877e-06
585,69.10736083984375,69.10735407773998,6.762103765822758e-06,6.762103765822758e-06
586,69.06680297851562,69.06679545939456,7.519121069776702e-06,7.519121069776702e-06
587,68.987548828125,68.98754478661156,4.0415134350269e-06,4.0415134350269e-06
588,68.95441436767578,68.95441038650408,3.981171701639141e-06,3.981171701639141e-06
589,68.8876724243164,68.88766904250262,3.3818137836760798e-06,3.3818137836760798e-06
590,68.79634857177734,68.79634251855174,6.053225604318868e-06,6.053225604318868e-06
591,68.7245101928711,68.72450725200524,2.940865854839103e-06,2.940865854839103e-06
592,68.67668914794922,68.67668316647452,5.981474700433864e-06,5.981474700433864e-06
593,68.67122650146484,68.67122468852737,1.8129374694808575e-06,1.8129374694808575e-06
594,68.6357421875,68.63574667915611,-4.491656113714271e-06,4.491656113714271e-06
595,68.5426254272461,68.54262814894963,-2.7217035380999732e-06,2.7217035380999732e-06
596,68.48238372802734,68.48238170551892,2.0225084256253467e-06,2.0225084256253467e-06
597,68.35514831542969,68.3551462863871,2.0290425908342513e-06,2.0290425908342513e-06
598,68.29296875,68.29296739990102,1.3500989837211819e-06,1.3500989837211819e-06
599,68.17678833007812,68.17679160258211,-3.272503988682729e-06,3.272503988682729e-06
600,68.0569839477539,68.05699012038852,-6.172634613221817e-06,6.172634613221817e-06
601,68.05211639404297,68.05212098036507,-4.586322106092666e-06,4.586322106092666e-06
602,67.99176025390625,67.99176583755683,-5.583650576568289e-06,5.583650576568289e-06
603,67.9404067993164,67.9404037338732,3.0654432094934236e-06,3.0654432094934236e-06
604,67.91394805908203,67.91394258767163,5.47141040385668e-06,5.47141040385668e-06
605,67.84049987792969,67.84049534316365,4.534766034680615e-06,4.534766034680615e-06
606,67.77913665771484,67.77914065180016,-3.994085318481666e-06,3.994085318481666e-06
607,67.70034790039062,67.70034937088596,-1.4704953343880334e-06,1.4704953343880334e-06
608,67.63237762451172,67.63238260515362,-4.9806419042397465e-06,4.9806419042397465e-06
609,67.5307388305664,67.53073928985744,-4.592910300971198e-07,4.592910300971198e-07
610,67.51853942871094,67.51855227496029,-1.2846249347830963e-05,1.2846249347830963e-05
611,67.49825286865234,67.49825878300524,-5.914352897207209e-06,5.914352897207209e-06
612,67.40989685058594,67.40990322399472,-6.373408780291356e-06,6.373408780291356e-06
613,67.44623565673828,67.44624066339932,-5.00666104130687e-06,5.00666104130687e-06
614,67.38414764404297,67.38415263756785,-4.993524882479505e-06,4.993524882479505e-06
615,67.31973266601562,67.31973444777034,-1.7817547188769822e-06,1.7817547188769822e-06
616,67.19742584228516,67.19743107526126,-5.232976107549803e-06,5.232976107549803e-06
617,67.1495590209961,67.14957327380382,-1.4252807730485983e-05,1.4252807730485983e-05
618,67.05609893798828,67.05610865087709,-9.712888811463927e-06,9.712888811463927e-06
619,67.02388000488281,67.02388290201286,-2.897130045198537e-06,2.897130045198537e-06
620,66.98423767089844,66.98423662905533,1.041843106008855e-06,1.041843106008855e-06
621,66.97681427001953,66.97681635925429,-2.0892347549761325e-06,2.0892347549761325e-06
622,66.89540100097656,66.89540392593628,-2.924959716210651e-06,2.924959716210651e-06
623,66.76642608642578,66.76642882408576,-2.737659983154117e-06,2.737659983154117e-06
624,66.7367172241211,66.73672367595475,-6.451833655773953e-06,6.451833655773953e-06
625,66.70960235595703,66.70961078149976,-8.425542731060887e-06,8.425542731060887e-06
626,66.72323608398438,66.72324269051637,-6.606531997022103e-06,6.606531997022103e-06
627,66.66719055175781,66.66720036017176,-9.808413949485839e-06,9.808413949485839e-06
628,66.64321899414062,66.64322738208462,-8.387943992715918e-06,8.387943992715918e-06
629,66.6174545288086,66.61746618746328,-1.1658654685220426e-05,1.1658654685220426e-05
630,66.5467300415039,66.54673938485384,-9.343349930190925e-06,9.343349930190925e-06
631,66.42416381835938,66.42417878380859,-1.4965449210535553e-05,1.4965449210535553e-05
632,66.34353637695312,66.34354129349965,-4.916546529898369e-06,4.916546529898369e-06
633,66.30331420898438,66.30332146979566,-7.260811287324032e-06,7.260811287324032e-06
634,66.26258850097656,66.2626005990217,-1.2098045132802326e-05,1.2098045132802326e-05
635,66.14956665039062,66.14957597569631,-9.325305683205443e-06,9.325305683205443e-06
636,66.09814453125,66.09815746078719,-1.2929537192007956e-05,1.2929537192007956e-05
637,65.9976577758789,65.99766983904327,-1.2063164362530188e-05,1.2063164362530188e-05
638,65.98673248291016,65.98673307112044,-5.882102840359948e-07,5.882102840359948e-07
639,65.94389343261719,65.94389971914003,-6.286522847176457e-06,6.286522847176457e-06
640,65.87349700927734,65.8735010827189,-4.073441559171442e-06,4.073441559171442e-06
641,65.85651397705078,65.8565139322671,4.4783675434700854e-08,4.4783675434700854e-08
642,65.76869201660156,65.76870444008594,-1.2423484378132343e-05,1.2423484378132343e-05
643,65.77848052978516,65.77849080043575,-1.0270650591337471e-05,1.0270650591337471e-05
644,65.6957015991211,65.6957103420298,-8.742908704562069e-06,8.742908704562069e-06
645,65.56343841552734,65.5634517885868,-1.3373059459809156e-05,1.3373059459809156e-05
646,65.47392272949219,65.47393367432798,-1.0944835793225138e-05,1.0944835793225138e-05
647,65.411376953125,65.41138890747507,-1.1954350071619047e-05,1.1954350071619047e-05
648,65.3575668334961,65.35757551202673,-8.678530633687842e-06,8.678530633687842e-06
649,65.27413940429688,65.27414751276447,-8.108467596912305e-06,8.108467596912305e-06
650,65.21026611328125,65.21027857734013,-1.246405888366553e-05,1.246405888366553e-05
651,65.1783447265625,65.17835295708805,-8.230525551766732e-06,8.230525551766732e-06
652,65.14578247070312,65.14579381832336,-1.134762023013991e-05,1.134762023013991e-05
653,65.10629272460938,65.10630037070412,-7.646094744018228e-06,7.646094744018228e-06
654,65.01802825927734,65.01803779386951,-9.534592166460243e-06,9.534592166460243e-06
655,64.9836654663086,64.98367862917138,-1.3162862785520701e-05,1.3162862785520701e-05
656,65.00611114501953,65.00612651374017,-1.536872063923056e-05,1.536872063923056e-05
657,64.92332458496094,64.92333904550756,-1.4460546623240589e-05,1.4460546623240589e-05
658,64.97051239013672,64.97052630599299,-1.3915856271751181e-05,1.3915856271751181e-05
659,64.96761322021484,64.9676251192926,-1.1899077762222987e-05,1.1899077762222987e-05
660,64.863525390625,64.86353860811926,-1.3217494256423379e-05,1.3217494256423379e-05
661,64.77420806884766,64.7742219881969,-1.3919349242996759e-05,1.3919349242996759e-05
662,64.7160873413086,64.71609781236404,-1.0471055446714672e-05,1.0471055446714672e-05
663,64.67239379882812,64.67240580592203,-1.2007093900479049e-05,1.2007093900479049e-05
664,64.58556365966797,64.58557958701242,-1.592734444955113e-05,1.592734444955113e-05
665,64.51139068603516,64.51140448761673,-1.3801581573602562e-05,1.3801581573602562e-05
666,64.48603057861328,64.48604463460987,-1.4055996587103436e-05,1.4055996587103436e-05
667,64.45610809326172,64.45612261531221,-1.4522050491905247e-05,1.4522050491905247e-05
668,64.37732696533203,64.37734285156054,-1.5886228510453293e-05,1.5886228510453293e-05
669,64.31202697753906,64.31205068421542,-2.3706676358870027e-05,2.3706676358870027e-05
670,64.22598266601562,64.22600198656544,-1.9320549810686316e-05,1.9320549810686316e-05
671,64.0600814819336,64.06009403594102,-1.2554007426501812e-05,1.2554007426501812e-05
672,63.9895133972168,63.9895351133035,-2.171608670664682e-05,2.171608670664682e-05
673,63.91693115234375,63.916954574945706,-2.3422601955758182e-05,2.3422601955758182e-05
674,63.86970138549805,63.86972418270207,-2.279720402498242e-05,2.279720402498242e-05
675,63.78123092651367,63.781260358351716,-2.9431838044047254e-05,2.9431838044047254e-05
676,63.76176452636719,63.76179243429094,-2.7907923751513408e-05,2.7907923751513408e-05
677,63.65314483642578,63.65317255430277,-2.7717876989186152e-05,2.7717876989186152e-05
