Index,R_CUSUM
1153, 52.3387407466503447
1154, 52.3517302736120484
1155, 52.3566734195521875
1156, 52.3197165494179757
1157, 52.3159480516877551
1158, 52.2991628589234949
1159, 52.2366967077813698
1160, 52.3162974888791155
1161, 52.2359261068196901
1162, 52.1958937645430296
1163, 52.2402996421973285
1164, 52.1570511301524817
1165, 52.1787167227469695
1166, 52.1549892134354707
1167, 52.1298058190142513
1168, 52.0332473923208454
1169, 51.9921032508100112
1170, 52.0018461977972422
1171, 51.9745969801030867
1172, 52.0205438403501006
1173, 52.0146943487844240
1174, 52.0053681674172310
1175, 51.9926793339842490
1176, 52.0028016305873280
1177, 52.0526574450184043
1178, 52.0828553377886507
1179, 52.1112301257040329
1180, 52.1728628413885076
1181, 52.1451397211306045
1182, 52.1344521361109159
1183, 52.2109580904712516
1184, 52.1804590022159118
1185, 52.2054375290620030
1186, 52.2112782945173279
1187, 52.2960300654059864
1188, 52.3608132067980279
1189, 52.3637859580723841
1190, 52.3832984720960582
1191, 52.2393514282179154
1192, 52.2286987810553711
1193, 52.2522419418513095
1194, 52.3567321982821454
1195, 52.3550323995873867
1196, 52.3760889447486662
1197, 52.3724325088488882
1198, 52.3078434518898092
1199, 52.3045167005878255
1200, 52.3259048909824713
1201, 52.1950069679188786
1202, 52.0843681426089589
1203, 51.9399406251708200
1204, 51.7753243649441970
1205, 51.6774240293710676
1206, 51.4741891875669353
1207, 51.3644148842875552
1208, 51.2263722150908336
1209, 50.9627484677645555
1210, 50.7954114372522554
1211, 50.7102415362253396
1212, 50.4710261754253509
1213, 50.3932319417652721
1214, 50.3147828350989315
1215, 50.2246983301749168
1216, 50.0771909979245464
1217, 49.9072259192931256
1218, 49.6916537323225640
1219, 49.5437027457657493
1220, 49.3890006157894774
1221, 49.3322015585811400
1222, 49.1998241949261299
1223, 49.0310287234109694
1224, 48.9325247789846856
1225, 48.8262260299511013
1226, 48.6592705231826841
1227, 48.5364702774647654
1228, 48.3634322192882138
1229, 48.1876318274632638
1230, 48.0022101393156220
1231, 47.8393206402230433
1232, 47.6489941052625809
1233, 47.5429085916725853
1234, 47.4285051704781324
1235, 47.2785000031463341
1236, 47.2089490456110354
1237, 47.0875307139690378
1238, 46.9749236533212056
1239, 46.8121170950147416
1240, 46.7328457812413305
1241, 46.5937433799431204
1242, 46.4273963213346264
1243, 46.3235902662916317
1244, 46.1417306656248201
1245, 45.9473838769194245
1246, 45.8638029960456777
1247, 45.7650447278162744
1248, 45.6684346628352884
1249, 45.5548558119988556
1250, 45.4193899330830249
1251, 45.2306439631389594
1252, 45.0610102703874702
1253, 44.9047416034012485
1254, 44.8041955385612454
1255, 44.6506144265455163
1256, 44.5369919467306374
1257, 44.4198157988913920
1258, 44.2586534190483150
1259, 44.0520367310047973
1260, 43.8990924970543972
1261, 43.7371834637159509
1262, 43.5179479724252118
1263, 43.3561876999559885
1264, 43.2701127269721724
1265, 43.0914912426925127
1266, 42.9149972491095184
1267, 42.8506181004039064
1268, 42.7092111219162192
1269, 42.4874883040142777
1270, 42.2847553768982181
1271, 42.2384635583253782
1272, 42.1461901324168551
1273, 41.9925717823775742
1274, 41.7558456097360704
1275, 41.5221880575598306
1276, 41.3134773372137403
1277, 41.1017125369979794
1278, 40.9406863426734589
1279, 40.8503583435125535
1280, 40.6825270476539487
1281, 40.4994981816778363
1282, 40.2976735899154050
1283, 40.0941034605213957
1284, 39.9282120955975302
1285, 39.7227643635530114
1286, 39.6570295958738797
1287, 39.4973693181082979
1288, 39.3965599083317670
1289, 39.2195423436938313
1290, 39.0765627073101740
1291, 38.8834110056282896
1292, 38.6991690442253358
1293, 38.5313486451160117
1294, 38.3758941138069218
1295, 38.2378475244679734
1296, 38.0987616677611456
1297, 37.9882704468514092
1298, 37.8040604222552119
1299, 37.7023484515082075
1300, 37.5789191589544842
1301, 37.3599310344929165
1302, 37.1511748273044802
1303, 37.0768202232694648
1304, 36.9380188029672496
1305, 36.7760016408598034
1306, 36.6404652374659179
1307, 36.4310030253987591
1308, 36.2712313096117498
1309, 36.1565234683992003
1310, 35.9842803958811714
1311, 35.8051807442283234
1312, 35.6208102672719065
1313, 35.5398695990175142
1314, 35.4147738088017974
1315, 35.1963281681116840
1316, 35.0161836386167522
1317, 34.7730976770392601
1318, 34.6259870055905026
1319, 34.4896166708050700
1320, 34.3283019073522695
1321, 34.1268695258929000
1322, 33.8948005392619507
1323, 33.7202771020892129
1324, 33.4609671708055814
1325, 33.3591379372965662
1326, 33.1772604712896211
1327, 32.9014575856704212
1328, 32.8012594766679300
1329, 32.6683775972026638
1330, 32.3888461094267157
1331, 32.2265672621312262
1332, 32.0280904073353909
1333, 31.9417494618704971
1334, 31.8825451214464977
1335, 31.7401049517281493
1336, 31.6377588183561116
1337, 31.5580323441754764
1338, 31.3871660831328505
1339, 31.2607266140218805
1340, 31.0992272882102654
1341, 30.9208198452407430
1342, 30.7885844207162762
1343, 30.6258949430401373
1344, 30.5180713335341700
1345, 30.3498762832140088
1346, 30.1513233235353795
1347, 30.0250943644653603
1348, 29.9165228577807412
1349, 29.6934527726910673
1350, 29.4771446657584306
1351, 29.3313911881960045
1352, 29.1868978057604167
1353, 29.0081938624011855
1354, 28.9284147045816269
1355, 28.6987452970569024
1356, 28.4770266855680667
1357, 28.3075267970060338
1358, 28.1643992779770151
1359, 27.9584661969862651
1360, 27.8563116056483864
1361, 27.6892119878591778
1362, 27.4830286075954433
1363, 27.2829349548542410
1364, 27.0875184337327752
1365, 26.9540288647749904
1366, 26.7517050584902307
1367, 26.6002007457486229
1368, 26.3861677046973213
1369, 26.2337906785117099
1370, 26.0889416978521922
1371, 25.9975793534279838
1372, 25.8398196197716423
1373, 25.7254327636894899
1374, 25.4884467627202511
1375, 25.3513530199237849
1376, 25.1970556378660397
1377, 25.1086341319944921
1378, 24.8847177734080311
1379, 24.7684132055040713
1380, 24.5951830118466219
1381, 24.4430979489770692
1382, 24.2880752025505586
1383, 24.1458907306085138
1384, 23.9623536583002519
1385, 23.8226237031285457
1386, 23.6875231005418243
1387, 23.5220612862383049
1388, 23.3484184178812626
1389, 23.2926968569485098
1390, 23.0823584489364251
1391, 22.9148815483253365
1392, 22.7887673392398682
1393, 22.6420762041669619
1394, 22.5503951370387341
1395, 22.4169335689948994
1396, 22.2973333514767802
1397, 22.1886429398233638
1398, 21.9600518104760809
1399, 21.8011574966159287
1400, 21.6768490425710247
1401, 21.5989517088627103
1402, 21.3478083432574266
1403, 21.1436662724279572
1404, 21.0361024088231652
1405, 20.9283820392911863
1406, 20.7467299073392795
1407, 20.5107045046150169
1408, 20.3062814235765430
1409, 20.2213128135208500
1410, 19.9540721120712377
1411, 19.7815493291117193
1412, 19.6521092279512573
1413, 19.4885522129412649
1414, 19.3293636662222177
1415, 19.2515808168676550
1416, 19.0753213732506595
1417, 18.9297483222804175
1418, 18.7494434017075164
1419, 18.6164753009614898
1420, 18.4390314778390980
1421, 18.2978828903060453
1422, 18.1339958089958557
1423, 18.0930794223178140
1424, 18.0188007001619432
1425, 17.8292684670468091
1426, 17.6433006902342555
1427, 17.4141228193347679
1428, 17.2017091608141861
1429, 16.9450317509265247
1430, 16.8176147078139984
1431, 16.6103335752457433
1432, 16.4443796479248086
1433, 16.3724935377490759
1434, 16.2450420470785595
1435, 16.0205218412548760
1436, 15.8183573340433448
1437, 15.5657825296158467
1438, 15.3446374287852692
1439, 15.2576979865251232
1440, 15.1196037956244052
1441, 14.8897401304216341
1442, 14.7586965885470391
1443, 14.6340490371141065
1444, 14.4177944865565717
1445, 14.2486750780981666
1446, 14.0921801476005335
1447, 13.9470956052779513
1448, 13.8248984071814132
1449, 13.6894099555930513
1450, 13.5291780103620276
1451, 13.4989395872504279
1452, 13.3326399054969382
1453, 13.0828472383111993
1454, 12.8726776410826051
1455, 12.6902796682267240
1456, 12.5702668031477369
1457, 12.3346758034575217
1458, 12.1023653432145437
1459, 11.9239418565647135
1460, 11.7906898417282395
1461, 11.6641442235294086
1462, 11.4828188787392254
1463, 11.2732065226607556
1464, 11.2191642928737796
1465, 11.0772389034187260
1466, 10.9167427732854208
1467, 10.7805762155886722
1468, 10.5770446542618721
1469, 10.4226878348043197
1470, 10.2806023621932940
1471, 10.0778132804805391
1472,  9.8983886877274347
1473,  9.7606171278481142
1474,  9.5144054475664355
1475,  9.4058412231412341
1476,  9.2291365561275143
1477,  9.0321584769461989
1478,  8.8256244576418101
1479,  8.7382216680254032
1480,  8.5517401641590851
1481,  8.3859281031332742
1482,  8.1869473479227182
1483,  7.9714424049650559
1484,  7.8323880659645653
1485,  7.6599154446101423
1486,  7.5002684522539127
1487,  7.2963040268617911
1488,  7.1774756396348405
1489,  7.0348623796276293
1490,  6.8863005165680704
1491,  6.7390832117916277
1492,  6.6316226302443972
1493,  6.5020713012321849
1494,  6.3053635480376586
1495,  6.1544446880569161
1496,  5.9851778875323802
1497,  5.9049808522244494
1498,  5.6662844721908883
1499,  5.5082258077896560
1500,  5.2950903502575581
1501,  5.0324760625482794
1502,  4.8353536066113874
1503,  4.6105827808804802
1504,  4.4404034557788901
1505,  4.2876907422395396
1506,  4.1195659742892676
1507,  3.9457254725233257
1508,  3.8077127219131208
1509,  3.6086968834505280
1510,  3.2942946451354080
1511,  3.1783424110004885
1512,  2.9976087309981070
1513,  2.8610239153104988
1514,  2.7139876629232935
1515,  2.5311796519618692
1516,  2.3901818594765505
1517,  2.1471104802011949
1518,  1.9961991986519676
1519,  1.8862617831443353
1520,  1.7898085648695288
1521,  1.5882511223411155
1522,  1.3957904049580643
1523,  1.2744974984986435
1524,  1.0684805987402637
1525,  0.9192909916474123
1526,  0.7287562794606162
1527,  0.5144551527969057
1528,  0.3389128791340443
1529,  0.1520240830215256
1530, -0.0490954370697372
1531, -0.2594631157400125
1532, -0.4021081082951463
1533, -0.4879221607833673
1534, -0.6889052643484552
1535, -0.9320708671417401
1536, -1.1606205800783735
1537, -1.3312072544445623
1538, -1.5116986177585954
1539, -1.7507358275999287
1540, -1.9206249127450867
1541, -2.1081367812082048
1542, -2.2739473361012061
1543, -2.4626800243444862
1544, -2.7237279282091196
1545, -2.8335302237401701
1546, -2.9441358863418596
1547, -3.1257858153644342
1548, -3.2269045905111629
1549, -3.3621350373182421
1550, -3.6003040841194718
1551, -3.7402596597616524
1552, -3.9853302084314830
1553, -4.1890456556435183
1554, -4.3488015067172885
1555, -4.4630440608858004
1556, -4.6907646381511050
1557, -4.8648860366256708
1558, -4.9876005737482227
1559, -5.1729368691998028
1560, -5.4576694120061529
1561, -5.5954711285010763
1562, -5.7502904273158997
1563, -5.8883369332595432
1564, -6.0800846287676631
1565, -6.2031764771989639
1566, -6.3834760933819839
1567, -6.5707206593550902
1568, -6.7654112030509479
1569, -6.8302958240515146
1570, -6.9758848847417712
1571, -7.2987370820727699
1572, -7.5150051591113165
1573, -7.6651970177238873
1574, -7.8916131534970733
1575, -8.1294624612791804
1576, -8.3649514922285988
1577, -8.5388314374999741
1578, -8.7614604735081159
1579, -8.9560409833691423
1580, -9.1577826006687442
1581, -9.3608798317729871
1582, -9.5850453900979709
1583, -9.8239429869317121
1584, -9.9355520708941611
1585,-10.0829053104828397
1586,-10.2720239220074099
1587,-10.4612821777270035
1588,-10.6459424438276002
1589,-10.7414038567988879
1590,-10.9593961839887761
1591,-11.2216894279672825
1592,-11.4163483854166206
1593,-11.5842306426750596
1594,-11.7764723099468895
1595,-11.9994868716904506
1596,-12.1518293837260316
1597,-12.2676827113895826
1598,-12.4657409629512479
1599,-12.5631500278014627
1600,-12.8436011327894661
1601,-12.8666972375782276
1602,-12.7819444266552917
1603,-12.7923540178523982
1604,-12.7059426643858409
1605,-12.7214849467501274
1606,-12.6308473238159955
1607,-12.6305267077487677
1608,-12.6106671688120908
1609,-12.5688201962317994
1610,-12.6173071368653282
1611,-12.5980078418164645
1612,-12.5750923549939504
1613,-12.4831221529394298
1614,-12.5207482976498561
1615,-12.4263745579547731
1616,-12.4098812674729047
1617,-12.4089888816093676
1618,-12.3344616948384598
1619,-12.2953286362695628
1620,-12.2230781764732281
1621,-12.1087790617523083
1622,-12.0897971105676465
1623,-12.1679078768859021
1624,-12.1751497331461742
1625,-12.1655527478199321
1626,-12.1388582796342668
1627,-12.2059951191358529
1628,-12.2247989539148456
1629,-12.2298722554846435
1630,-12.2206502017841938
1631,-12.2353635588657497
1632,-12.2430449779420094
1633,-12.1191721379662454
1634,-12.1076983469266182
1635,-12.1607813637149125
1636,-12.2010007596065684
1637,-12.1777231190170578
1638,-12.0475448663379971
1639,-11.9901875076919033
1640,-12.0427889756552826
1641,-12.0239081521529165
1642,-12.0470876296411227
1643,-12.0921142918633535
1644,-12.0650913674878453
1645,-11.9003974520734310
1646,-11.7953794602683484
1647,-11.8550588165433162
1648,-11.8095480730154687
1649,-11.7516192020162258
1650,-11.6761537823966428
1651,-11.6280386874469528
1652,-11.5163418748984050
1653,-11.5689094379837982
1654,-11.4993075184310154
1655,-11.4972561273044676
1656,-11.5049414660315286
1657,-11.4186041209490572
1658,-11.2705698153801830
1659,-11.2241113342095673
1660,-11.1552529201901258
1661,-11.1579683589532905
1662,-11.1201339868301901
1663,-11.1799105272229138
1664,-11.1459595008943282
1665,-11.0342946968507896
1666,-10.9269593345145992
1667,-10.9113792427248395
1668,-10.8796161011053130
1669,-10.9405967878590271
1670,-11.0432322927122506
1671,-10.9840951845483090
1672,-11.0088334642359520
1673,-10.9808181194923229
1674,-10.9193360213231934
1675,-10.8083131800142809
1676,-10.7069381487911919
1677,-10.6253116613088938
1678,-10.6226371970148001
1679,-10.5325662137012319
1680,-10.5621085646139488
1681,-10.5937702723286531
1682,-10.6462041255367836
1683,-10.6206771859039719
1684,-10.5602087223038623
1685,-10.4689815914368527
1686,-10.3819118806790254
1687,-10.3480896154398110
1688,-10.3443191741869605
1689,-10.3196899783634155
1690,-10.2619258649149039
1691,-10.1692545439017366
1692,-10.1861759209093705
1693,-10.2327632072365766
1694,-10.3303719250115478
1695,-10.3883461700117099
1696,-10.4098179914012565
1697,-10.4215067305351958
1698,-10.3825997111785338
1699,-10.4112074327429376
1700,-10.4056046060437026
1701,-10.4468585000841081
1702,-10.4934997463585606
1703,-10.4912628213538639
1704,-10.5554065286910621
1705,-10.5775991170764954
1706,-10.4010441403805540
1707,-10.3659739511959117
1708,-10.3818264346174480
1709,-10.3617633609736650
1710,-10.2944104801681693
1711,-10.2515817449442821
1712,-10.2414448614371061
1713,-10.3091041932744094
1714,-10.3038269993507328
1715,-10.2068624241220469
1716,-10.1767647076044732
1717,-10.1285209107484473
1718,-10.1004550069091366
1719,-10.0384200805756336
1720, -9.8948782004322275
1721, -9.8365171400838083
1722, -9.9085112438628578
1723, -9.8630263382596510
1724, -9.8654861294329450
1725, -9.8346389058150230
1726, -9.8523022637956377
1727, -9.7468742453935082
1728, -9.7233538087174729
1729, -9.6652502665440618
1730, -9.6697634276844511
1731, -9.4844564574241232
1732, -9.4690112767495194
1733, -9.4150187894056998
1734, -9.4121540384416473
1735, -9.4209934084218148
1736, -9.3927246628465433
1737, -9.2855338282610305
1738, -9.1572783924908912
1739, -9.1435530912263374
1740, -9.1170597109804863
1741, -9.0148664166750621
1742, -8.8872582742648216
1743, -8.8873261569939466
1744, -8.8725307572003125
1745, -8.7679768193766332
1746, -8.7171214369107215
1747, -8.7513401327570488
1748, -8.6728759178344852
1749, -8.8342111807865358
1750, -8.7465013810275405
1751, -8.6880824798906513
1752, -8.6268615219420361
1753, -8.5587803518116079
1754, -8.5567489778109351
1755, -8.5363093863612054
1756, -8.5713075699303776
1757, -8.6391158494512013
1758, -8.5704921704515122
1759, -8.6171655860011320
1760, -8.4986498037386902
1761, -8.3894743889904895
1762, -8.3814128731033577
1763, -8.3432416419595903
1764, -8.2130072375776226
1765, -8.1794012754681287
1766, -8.1092621078273233
1767, -8.0324099562925344
1768, -7.9093882031058991
1769, -7.9046360059094072
1770, -7.8700082711515620
1771, -7.8770464645320244
1772, -7.9472458644650619
1773, -8.0761967307487978
1774, -8.1034461605667829
1775, -8.0723617114772068
1776, -8.0940581608013886
1777, -8.0698896413260428
1778, -8.0309360963765837
1779, -7.9292544663486453
1780, -8.0322603922044777
1781, -7.8497907744236119
1782, -7.8141041459855440
1783, -7.7166859303643101
1784, -7.8179841493934887
1785, -7.6781657831580956
1786, -7.6434464169138598
1787, -7.6521125785982553
1788, -7.6686860750038734
1789, -7.6480105496013167
1790, -7.6799615356563020
1791, -7.7001640890692267
1792, -7.8050139203764237
1793, -7.7959888902877452
1794, -7.8397570950940967
1795, -7.9014456771196713
1796, -7.9280517208584058
1797, -7.8420432275949894
1798, -7.8632863107337725
1799, -7.7149518223748235
1800, -7.5254437078879235
1801, -7.6141636600419895
1802, -7.6292111349145868
1803, -7.6084026514016516
1804, -7.6357160176847492
1805, -7.5055955556194043
1806, -7.4657455171377523
1807, -7.5002232222095708
1808, -7.5108836217178876
1809, -7.5653465866005254
1810, -7.5740605253023823
1811, -7.4626883592235309
1812, -7.5075578690241755
1813, -7.4320101111614205
1814, -7.4231652214832167
1815, -7.5217652844071692
1816, -7.5543440994400655
1817, -7.6550286088638950
1818, -7.4803014887323860
1819, -7.4325301856435972
1820, -7.3929422746694327
1821, -7.3633034919588614
1822, -7.3156689763541278
1823, -7.3099112529094858
1824, -7.3122781321345380
1825, -7.3536501110796797
1826, -7.3391951838117802
1827, -7.3187149899208990
1828, -7.3665302869922504
1829, -7.3263538152042669
1830, -7.4041892344420956
1831, -7.3561319868281512
1832, -7.3328133869720071
1833, -7.2307413798167470
1834, -7.2013271854439935
1835, -7.1290746432599699
1836, -6.9824416707815153
1837, -6.9261382466736681
1838, -6.8255007226718583
1839, -6.8234228632353089
1840, -6.8380082028688607
1841, -6.8316318532419871
1842, -6.8787873640950759
1843, -6.8341732188262521
1844, -6.7830988505623946
1845, -6.8364880651296094
1846, -6.8107961485248936
1847, -6.7470697816338419
1848, -6.7663926344714342
1849, -6.8248139808460531
1850, -6.7851152459757662
1851, -6.8704192327250722
1852, -6.7345108051437759
1853, -6.7148414230469422
1854, -6.7716478484993621
1855, -6.7803362662106919
1856, -6.6859396316779005
1857, -6.6806791802645273
1858, -6.6583800064011598
1859, -6.5749904563397124
1860, -6.4622664066275828
1861, -6.4669222894924667
1862, -6.3898973140512751
1863, -6.3617185905065243
1864, -6.3101616836785315
1865, -6.2506049507447488
1866, -6.1751796839755064
1867, -6.1239655381307374
1868, -6.1257759395017288
1869, -6.0627303961226318
1870, -6.0126959450036690
1871, -5.9427239968696899
1872, -5.9367972861868168
1873, -5.8763512781367186
1874, -5.8714264835176841
1875, -5.8177068725712022
1876, -5.8631093673047259
1877, -5.6529815907425354
1878, -5.6042623212626470
1879, -5.5794076418089400
1880, -5.6621473211586029
1881, -5.6356098452110750
1882, -5.5804438223980846
1883, -5.5189438009788683
1884, -5.4918295603646659
1885, -5.4686800979642465
1886, -5.3934545001485077
1887, -5.2733218092670811
1888, -5.2993247630926996
1889, -5.2830891189644786
1890, -5.3440943994586938
1891, -5.3550324432195175
1892, -5.4342997203017207
1893, -5.4643253550811348
1894, -5.3229907886784975
1895, -5.1973865335428631
1896, -5.2107397518345167
1897, -5.1511273164985951
1898, -5.0909805614717802
1899, -4.8382360663924828
1900, -4.9279233847270376
1901, -4.9200992375808426
1902, -4.8562192676064058
1903, -4.8986359009528080
1904, -4.8635244253653127
1905, -4.9265677257294715
1906, -4.9071714478295201
1907, -4.7637012470858746
1908, -4.7246342651707209
1909, -4.6770449622599406
1910, -4.6464108732965848
1911, -4.7092992385380548
1912, -4.9203245750442619
1913, -4.8441948366327257
1914, -4.9099023649249132
1915, -5.1652364050695709
1916, -5.1486929399096759
1917, -5.2314410726277716
1918, -5.1923471480013852
1919, -5.1937901843494618
1920, -5.1444550423561015
1921, -4.9927151314749851
1922, -5.0698957841113872
1923, -4.9516564975480009
1924, -4.9280775053644597
1925, -4.9630545105898110
1926, -5.0020508530305490
1927, -5.0255110808671031
1928, -5.0620605131347087
1929, -5.1824430392815142
1930, -5.2162235878736682
1931, -5.1211643294677671
1932, -5.1253586071788124
1933, -5.1821511140036733
1934, -5.0882106613752391
1935, -5.1644294370708712
1936, -5.2172435859627146
1937, -5.1485259666415013
1938, -5.1778996087081133
1939, -5.1296065916799778
1940, -5.2409958426914987
1941, -5.2884623256130716
1942, -5.1215023477165609
1943, -5.1025412854717427
1944, -4.9532506142906261
1945, -5.0565362941660288
1946, -5.1522263918458222
1947, -5.1260343468763452
1948, -4.9665714396761889
1949, -5.0516700588259180
1950, -5.0948019513273506
1951, -4.9397811635851907
1952, -4.8295929775594715
1953, -4.8209454883227085
1954, -4.7996874016738289
1955, -4.6505724789773577
1956, -4.3320552534665007
1957, -4.2741378455658072
1958, -4.1490466198188631
1959, -4.0809486791404019
1960, -3.9551451524478836
1961, -3.8134281211899075
1962, -3.7453273972183543
1963, -3.6316631675427220
1964, -3.4919844420137007
1965, -3.2078511034046109
1966, -2.9519192649404609
1967, -3.1831090738422869
1968, -3.2305020611914439
1969, -2.7143715838314781
1970, -2.4946030949317390
1971, -2.7707341441890962
1972, -2.6449937042057776
1973, -2.6186603759938731
1974, -2.2702840758678144
1975, -2.3117190072910518
1976, -2.3185859146682111
1977, -1.9138644942480385
1978, -1.9685813768534619
1979, -2.0008786984228362
1980, -2.1621561822020796
1981, -2.2920852783969528
1982, -2.5237399886054956
1983, -2.3410788539105090
1984, -2.3819546296749015
1985, -2.0356424076460131
1986, -2.0554069788891840
1987, -1.9535732735344411
1988, -2.0703480126797587
1989, -1.8415173438311385
1990, -1.2389869164148799
1991, -1.0129590352827571
1992, -0.5792490116048055
1993, -0.4081472759279436
1994, -0.1943370900291901
1995, -0.3039007328130379
1996, -0.5173231804630196
1997, -1.1693124370874293
1998, -1.6583113583974893
1999, -1.1234266236534871
