"","x"
"1214",-3.32759131130605
"1215",-3.35521601590155
"1216",-2.21906592563316
"1217",-2.39132982821457
"1218",-1.92382098252652
"1219",-1.93444234768678
"1220",-0.838353587170741
"1221",-2.92954351794771
"1222",-5.53522521959317
"1223",-3.54133414472339
"1224",-3.77593957354115
"1225",-3.29595541823976
"1226",-1.84862709457662
"1227",-3.56888786753152
"1228",-3.80578634002503
"1229",-2.50740613815836
"1230",-2.29924166266776
"1231",-3.24312529155008
"1232",-2.58751882307752
"1233",-2.5018346906412
"1234",-2.63232088537697
"1235",-3.5706028691897
"1236",-2.26118348228563
"1237",-5.26829132566495
"1238",-2.38595895994753
"1239",-2.59636419400008
"1240",-0.94842067330069
"1241",-2.736755012785
"1242",-2.88957881055334
"1243",-1.8042363787126
"1244",-2.2666904863669
"1245",-3.00451169154164
"1246",-3.02121549959503
"1247",-2.86149826701843
"1248",-4.07012706995328
"1249",-1.76393793302314
"1250",-3.53981009473542
"1251",-3.29622891465607
"1252",-2.31178119665036
"1253",-3.39900730372787
"1254",-3.10348485284949
"1255",-1.47046595940458
"1256",-3.63463645844883
"1257",-3.22685458909773
"1258",-1.4989159072672
"1259",-3.34246348237863
"1260",-3.55372755601148
"1261",-2.74237312930104
"1262",-2.38687824134754
"1263",-3.65228736677757
"1264",-3.13828102908689
"1265",-3.1236380018692
"1266",-3.96470521638337
"1267",-2.98095681598468
"1268",-1.30830764680094
"1269",-2.11419092852583
"1270",-3.72993014548253
"1271",-2.64811531690199
"1272",-3.24733089326019
"1273",-3.16359183172332
"1274",-2.12763943979175
"1275",-2.39406178611668
"1276",-2.07275918738718
"1277",-2.54195556334879
"1278",-3.8011140242149
"1279",-3.49712315299554
"1280",-4.21296781485439
"1281",-2.38028740064357
"1282",-1.6403367420438
"1283",-4.6210647627138
"1284",-2.92044050064446
"1285",-2.48740686269325
"1286",-3.21910193815088
"1287",-3.82593869467054
"1288",-4.01357824411184
"1289",-1.71793375397169
"1290",-3.21214449917962
"1291",-1.81512276337359
"1292",-3.65061243677229
"1293",-1.71263272994147
"1294",-2.46106678433668
"1295",-2.97445944619609
"1296",-1.8360524672754
"1297",-3.36762573211717
"1298",-3.36336956950138
"1299",-3.00675336474545
"1300",-3.10047249886464
"1301",-3.14859207836112
"1302",-3.18295275543693
"1303",-3.85814783765375
"1304",-2.041840817822
"1305",-3.8390769418323
"1306",-3.75972427931168
"1307",-3.86651481953621
"1308",-1.34097433131861
"1309",-2.44305772278948
"1310",-2.39861387033779
"1311",-4.96978682110424
"1312",-3.38010774897368
"1313",-1.84222645593767
"1314",-1.61036534583706
"1315",-5.01150842477619
"1316",-5.33630850037639
"1317",-4.36845977011138
"1318",-4.37309426035361
"1319",-2.26261144991451
"1320",-2.54529065824982
"1321",-1.22331867169666
"1322",-2.80501441177186
"1323",-3.34461262213958
"1324",-1.38732336485195
"1325",-2.22429063638753
"1326",-2.29572087438567
"1327",-1.92784578398018
"1328",-3.21413076968591
"1329",-2.63636893608783
"1330",-1.91643621342589
"1331",-4.95227615716347
"1332",-2.98448982138394
"1333",-3.87098092003781
"1334",-3.90093421491091
"1335",-3.77611206763422
"1336",-2.63856924884599
"1337",-3.01734931226435
"1338",-4.11819535979872
"1339",-2.41330862515748
"1340",-2.51380499007597
"1341",-2.52610554420332
"1342",-2.63857254710824
"1343",-1.78231635628856
"1344",-3.67311696013155
"1345",-3.59884824183735
"1346",-2.2641268534882
"1347",-2.39826034852512
"1348",-1.89110806031273
"1349",-3.01139059838607
"1350",-2.39496403931288
"1351",-1.87647184682576
"1352",-3.70536205371004
"1353",-1.23752792832117
"1354",-3.73002069549486
"1355",-4.63415762678176
"1356",-3.1239937799236
"1357",-2.79586052969358
"1358",-3.68323921942861
"1359",-4.01636227170084
"1360",-3.67143416563379
"1361",-1.87813718429956
"1362",-5.10066370498434
"1363",-5.09087185958204
"1364",-4.29110001012018
"1365",-1.92800848047747
"1366",-2.1051298479165
"1367",-3.84263229890111
"1368",-2.95370250772585
"1369",-2.37663185129746
"1370",-2.51490804813126
"1371",-2.46805552659832
"1372",-2.80257731923594
"1373",-2.67343321553711
"1374",-4.44023199151019
"1375",-0.885290920129775
"1376",-3.18467231322012
"1377",-2.50789567247092
"1378",-4.36132698556342
"1379",-3.36521755790388
"1380",-2.2438734407905
"1381",-2.85349719148381
"1382",-2.73805275149385
"1383",-4.30615904372435
"1384",-2.50783596755617
"1385",-3.51110400067904
"1386",-4.66057454138599
"1387",-2.37762362913371
"1388",-2.98426898871773
"1389",-3.73388712596438
"1390",-2.72478886203502
"1391",-4.8587385910095
"1392",-0.921109633164221
"1393",-5.36088032720629
"1394",-2.6728646027041
"1395",-3.2275227262785
"1396",-4.18059531411805
"1397",-2.66957846844032
"1398",-3.40693478004371
"1399",-1.47477675981502
"1400",-4.10318386829999
"1401",-1.66310742544963
"1402",-2.44728959693033
"1403",-4.05652641739161
"1404",-3.19018299464353
"1405",-3.90922417608688
"1406",-5.00091550631878
"1407",-1.09102913460932
"1408",-1.43101979458222
"1409",-2.85969877468855
"1410",-4.42055946460262
"1411",-2.48693320048759
"1412",-3.98746119889143
"1413",-2.40277608355054
"1414",-2.13213959939564
"1415",-2.81074223604058
"1416",-3.06930640691352
"1417",-1.92374066064635
"1418",-1.92910867623863
"1419",-2.57836662257236
"1420",-3.12454978063033
"1421",-2.06280793471049
"1422",-2.79938087360656
"1423",-1.55182115707658
"1424",-4.28218256537373
"1425",-3.08455421054758
"1426",-1.89838604683318
"1427",-3.69069957530539
"1428",-4.72541538917727
"1429",-2.43411430763911
"1430",-3.59615841722468
"1431",-3.48934502425846
"1432",-2.23110663917753
"1433",-0.885388109667888
"1434",-2.95521901645393
"1435",-2.05275893018418
"1436",-5.1245087083504
"1437",-2.90957167354227
"1438",-4.73914879260394
"1439",-4.7022883303277
"1440",-1.59170360470892
"1441",-2.30183188727765
"1442",-2.4239145608262
"1443",-3.53433606047103
"1444",-4.28198635078153
"1445",-2.57038578155904
"1446",-4.12943767906222
"1447",-0.580236320566217
"1448",-2.92172389551903
"1449",-2.68377476585703
"1450",-4.5794002086685
"1451",-2.48109437996793
"1452",-1.86460761557485
"1453",-2.6875955360945
"1454",-2.94445586991101
"1455",-1.43454717666627
"1456",-2.28116923385282
"1457",-2.36567428892019
"1458",-1.93409331049712
"1459",-2.65811144575139
"1460",0.143367140544993
"1461",-2.65004916748096
"1462",-1.92666454748863
"1463",-2.08356212750539
"1464",-2.28234309637041
"1465",-1.94451497025308
"1466",-2.64940780052907
"1467",-4.93603847989057
"1468",-3.80074194108428
"1469",-0.65706041786911
"1470",-1.07912161053212
"1471",-3.10953863994689
"1472",-5.51282078633865
"1473",-3.75962363306243
"1474",-4.50546286281683
"1475",-4.67824570835886
"1476",-2.04990137364989
"1477",-2.87504640668102
"1478",-1.56160802791938
"1479",-4.32535121599528
"1480",-4.00393459317338
"1481",-2.35779143418888
"1482",-1.84344891963762
"1483",-3.17357348000549
"1484",-3.96456909862992
"1485",-1.14620098370115
"1486",-1.31563488920224
"1487",-1.94268785933821
"1488",-2.18543837345091
"1489",-4.19459693410643
"1490",-5.02885658613829
"1491",-0.875913460239373
"1492",-2.70078093718688
"1493",-3.82464305114934
"1494",-1.47565432211055
"1495",-3.61482040573078
"1496",-3.45976066348376
"1497",-2.55635901241655
"1498",-4.39598147444982
"1499",-3.50247786162817
"1500",-4.06059878223795
"1501",-2.47941092708148
"1502",-4.07969076235228
"1503",-2.86076188498073
"1504",-3.08474878494858
"1505",-3.6666396152846
"1506",-5.51608903200946
"1507",-3.73514679745668
"1508",-4.02012226313509
"1509",-2.88644555870269
"1510",-3.47379098184009
"1511",-3.40821470433793
"1512",-3.73043327859361
"1513",-3.22143659940617
"1514",-3.22581652442895
"1515",-5.5468814461283
"1516",-1.65299850070297
"1517",-2.38359185415003
"1518",-2.78243566169211
"1519",-3.80471883040026
"1520",-2.31025322237418
"1521",-3.32867201409024
"1522",-3.16468157692584
"1523",-4.3920288797713
"1524",-1.53417523879861
"1525",-2.95179319177456
"1526",-1.09191616535801
"1527",-1.26905547276268
"1528",-2.9418541627407
"1529",-2.35467183822483
"1530",-1.2743710134937
"1531",-3.52896691745625
"1532",-2.83360797438745
"1533",-3.25472357476395
"1534",-2.66721764056209
"1535",-2.81756718717237
"1536",-1.835406250482
"1537",-2.40650714927213
"1538",-3.89177972921737
"1539",-2.4227466896426
"1540",-3.82490558105804
"1541",-4.15725385762344
"1542",-2.22200122599379
"1543",-4.20422178597307
"1544",-2.69328589785232
"1545",-3.83365854064206
"1546",-1.58185883649625
"1547",-2.28821388214928
"1548",-3.40249772286237
"1549",-2.20063778128549
"1550",-2.57351556444305
"1551",-4.16989866993562
"1552",-3.20620016029302
"1553",-3.93061030924361
"1554",-2.55060243420826
"1555",-3.64480645456231
"1556",-3.23142268981096
"1557",-4.23636801144537
"1558",-3.96095529822302
"1559",-2.86604371843044
"1560",-3.99905272296928
"1561",-3.14147069081321
"1562",-2.83267010035119
"1563",-3.19878861267168
"1564",-3.2912071880921
"1565",-4.73439703424929
"1566",-3.2727283317326
"1567",-4.79992948169682
"1568",-1.84725902319696
"1569",-4.003319485592
"1570",-2.85178995570746
"1571",-2.48050331925082
"1572",-2.99456370552424
"1573",-1.65297916534606
"1574",-3.847033417296
"1575",-2.55660198268423
"1576",-3.97714946832331
"1577",-0.875508864486394
"1578",-2.31230103943846
"1579",-3.3433682201804
"1580",-2.21483052732605
"1581",-4.15557746077052
"1582",-1.4910836536073
"1583",-4.15549616025736
"1584",-4.55681181020668
"1585",-3.05524792522356
"1586",-2.15080683729729
"1587",-3.01109672250366
"1588",-3.76031383178072
"1589",-1.82420074832376
"1590",-0.585550290965242
"1591",-4.95851276822613
"1592",-1.5264101065702
"1593",-3.47488396149873
"1594",-2.01882901621413
"1595",-4.82435521953656
"1596",-3.26061081735227
"1597",-3.95884531257366
"1598",-3.49029571006652
"1599",-4.07729671360066
"1600",-2.63057408945555
"1601",2.21626648113935
"1602",0.506156764385897
"1603",0.772215279022812
"1604",-0.111648887047273
"1605",1.99583308940962
"1606",1.56182889094609
"1607",-0.564278556515879
"1608",2.48107701910531
"1609",-0.169205150112234
"1610",-0.0520135374663553
"1611",-0.471845524829025
"1612",-0.193436920764185
"1613",0.652020575308063
"1614",1.53282254314942
"1615",0.289011424149157
"1616",0.801010862367596
"1617",0.718626676481536
"1618",2.17092627520498
"1619",3.28873318592
"1620",-0.0688566144990768
"1621",2.90620418856242
"1622",3.13179771847887
"1623",1.23145636301535
"1624",1.8969457378272
"1625",-0.73879271235152
"1626",1.46884794013553
"1627",0.455852326802261
"1628",0.834585846191553
"1629",1.55216656257281
"1630",2.0333302116035
"1631",0.953821195216454
"1632",3.63870731259579
"1633",1.58900574922502
"1634",0.797622665770788
"1635",1.44156013800238
"1636",0.899742297917166
"1637",-0.0934039919911087
"1638",1.50324733858265
"1639",1.94924009111764
"1640",1.38280205602231
"1641",1.37157821089805
"1642",1.15721640165142
"1643",1.84793988997537
"1644",-0.283392656505176
"1645",2.1582786080896
"1646",0.0908937868340117
"1647",1.33499070516858
"1648",1.77585408191641
"1649",1.23714015227601
"1650",-0.5598701345872
"1651",1.02432675118888
"1652",1.33463518915829
"1653",1.98941099914714
"1654",1.5003751135416
"1655",1.57690786545545
"1656",2.14269094011911
"1657",0.292552185577022
"1658",0.381440359018872
"1659",0.991685803857544
"1660",1.33891973395269
"1661",2.40540629884683
"1662",0.134730147637365
"1663",0.126046043379908
"1664",1.7743182008249
"1665",0.598109758482748
"1666",0.784862169464106
"1667",1.60525613051401
"1668",0.385432316352525
"1669",0.275577068575588
"1670",0.743057362818223
"1671",0.607927263650441
"1672",0.313298038255343
"1673",1.87584034013082
"1674",0.518942013957508
"1675",1.0683575908681
"1676",1.13702489281585
"1677",-0.858768518870582
"1678",1.34627657136052
"1679",2.50163381994693
"1680",0.9862618796706
"1681",0.22475480248897
"1682",2.3111581356762
"1683",1.26052455655484
"1684",2.01401700762575
"1685",1.21559420847465
"1686",1.61340462609199
"1687",2.44598848106203
"1688",1.65808590074518
"1689",1.37523449649149
"1690",0.325311724061821
"1691",1.58048057329627
"1692",0.585770667773388
"1693",3.18050398539242
"1694",1.34285764365026
"1695",0.201975338092844
"1696",2.64103616625365
"1697",0.539994888348748
"1698",-0.586470988606178
"1699",-0.0449156740717878
"1700",1.04165366588576
"1701",0.567973622522659
"1702",1.4585911476868
"1703",0.770648013940679
"1704",-0.856962209840831
"1705",0.710325827018847
"1706",2.76714123786919
"1707",0.557317102699184
"1708",0.411135597998433
"1709",0.879411741647099
"1710",2.65306128186181
"1711",0.128645431370257
"1712",1.78066827085778
"1713",0.386122130681338
"1714",0.672408688693951
"1715",0.644783984098447
"1716",1.78093407436684
"1717",1.60867017178543
"1718",2.07617901747348
"1719",2.06555765231322
"1720",3.16164641282926
"1721",1.07045648205229
"1722",-1.53522521959317
"1723",0.458665855276609
"1724",0.224060426458854
"1725",0.704044581760237
"1726",2.15137290542338
"1727",0.431112132468484
"1728",0.194213659974968
"1729",1.49259386184164
"1730",1.70075833733224
"1731",0.756874708449916
"1732",1.41248117692248
"1733",1.4981653093588
"1734",1.36767911462303
"1735",0.4293971308103
"1736",1.73881651771437
"1737",-1.26829132566495
"1738",1.61404104005247
"1739",1.40363580599992
"1740",3.05157932669931
"1741",1.263244987215
"1742",1.11042118944666
"1743",2.1957636212874
"1744",1.7333095136331
"1745",0.995488308458358
"1746",0.978784500404966
"1747",1.13850173298157
"1748",-0.0701270699532761
"1749",2.23606206697686
"1750",0.460189905264581
"1751",0.703771085343933
"1752",1.68821880334964
"1753",0.600992696272132
"1754",0.896515147150513
"1755",2.52953404059542
"1756",0.365363541551166
"1757",0.773145410902272
"1758",2.5010840927328
"1759",0.657536517621365
"1760",0.446272443988517
"1761",1.25762687069896
"1762",1.61312175865246
"1763",0.347712633222426
"1764",0.861718970913105
"1765",0.876361998130801
"1766",0.0352947836166294
"1767",1.01904318401532
"1768",2.69169235319906
"1769",1.88580907147417
"1770",0.270069854517474
"1771",1.35188468309801
"1772",0.752669106739805
"1773",0.836408168276678
"1774",1.87236056020825
"1775",1.60593821388332
"1776",1.92724081261282
"1777",1.45804443665121
"1778",0.198885975785104
"1779",0.502876847004461
"1780",-0.21296781485439
"1781",1.61971259935643
"1782",2.3596632579562
"1783",-0.621064762713797
"1784",1.07955949935554
"1785",1.51259313730675
"1786",0.78089806184912
"1787",0.17406130532946
"1788",-0.0135782441118413
"1789",2.28206624602831
"1790",0.787855500820382
"1791",2.18487723662641
"1792",0.349387563227713
"1793",2.28736727005853
"1794",1.53893321566332
"1795",1.02554055380391
"1796",2.1639475327246
"1797",0.632374267882829
"1798",0.636630430498624
"1799",0.993246635254553
"1800",0.899527501135359
"1801",0.85140792163888
"1802",0.817047244563066
"1803",0.14185216234625
"1804",1.958159182178
"1805",0.160923058167697
"1806",0.240275720688317
"1807",0.133485180463786
"1808",2.65902566868139
"1809",1.55694227721052
"1810",1.60138612966221
"1811",-0.969786821104243
"1812",0.619892251026318
"1813",2.15777354406233
"1814",2.38963465416294
"1815",-1.01150842477619
"1816",-1.33630850037639
"1817",-0.368459770111382
"1818",-0.373094260353612
"1819",1.73738855008549
"1820",1.45470934175018
"1821",2.77668132830334
"1822",1.19498558822814
"1823",0.655387377860423
"1824",2.61267663514805
"1825",1.77570936361247
"1826",1.70427912561433
"1827",2.07215421601982
"1828",0.785869230314094
"1829",1.36363106391217
"1830",2.08356378657411
"1831",-0.952276157163469
"1832",1.01551017861606
"1833",0.12901907996219
"1834",0.0990657850890942
"1835",0.223887932365776
"1836",1.36143075115401
"1837",0.982650687735646
"1838",-0.118195359798721
"1839",1.58669137484252
"1840",1.48619500992403
"1841",1.47389445579668
"1842",1.36142745289176
"1843",2.21768364371144
"1844",0.326883039868449
"1845",0.401151758162649
"1846",1.7358731465118
"1847",1.60173965147488
"1848",2.10889193968727
"1849",0.988609401613925
"1850",1.60503596068712
"1851",2.12352815317424
"1852",0.294637946289957
"1853",2.76247207167883
"1854",0.269979304505141
"1855",-0.634157626781761
"1856",0.876006220076402
"1857",1.20413947030642
"1858",0.31676078057139
"1859",-0.0163622717008431
"1860",0.328565834366213
"1861",2.12186281570044
"1862",-1.10066370498434
"1863",-1.09087185958204
"1864",-0.291100010120179
"1865",2.07199151952253
"1866",1.8948701520835
"1867",0.157367701098888
"1868",1.04629749227415
"1869",1.62336814870254
"1870",1.48509195186874
"1871",1.53194447340168
"1872",1.19742268076406
"1873",1.32656678446289
"1874",-0.440231991510188
"1875",3.11470907987023
"1876",0.815327686779877
"1877",1.49210432752908
"1878",-0.361326985563422
"1879",0.634782442096115
"1880",1.7561265592095
"1881",1.14650280851619
"1882",1.26194724850615
"1883",-0.306159043724345
"1884",1.49216403244383
"1885",0.488895999320958
"1886",-0.660574541385995
"1887",1.62237637086629
"1888",1.01573101128227
"1889",0.266112874035616
"1890",1.27521113796498
"1891",-0.858738591009496
"1892",3.07889036683578
"1893",-1.36088032720629
"1894",1.3271353972959
"1895",0.772477273721495
"1896",-0.180595314118051
"1897",1.33042153155968
"1898",0.593065219956286
"1899",2.52522324018498
"1900",-0.103183868299985
"1901",2.33689257455037
"1902",1.55271040306967
"1903",-0.0565264173916116
"1904",0.809817005356474
"1905",0.0907758239131229
"1906",-1.00091550631878
"1907",2.90897086539068
"1908",2.56898020541778
"1909",1.14030122531145
"1910",-0.42055946460262
"1911",1.51306679951241
"1912",0.0125388011085682
"1913",1.59722391644946
"1914",1.86786040060436
"1915",1.18925776395942
"1916",0.930693593086481
"1917",2.07625933935365
"1918",2.07089132376137
"1919",1.42163337742764
"1920",0.87545021936967
"1921",1.93719206528951
"1922",1.20061912639344
"1923",2.44817884292342
"1924",-0.282182565373728
"1925",0.915445789452417
"1926",2.10161395316682
"1927",0.309300424694605
"1928",-0.725415389177265
"1929",1.56588569236089
"1930",0.403841582775319
"1931",0.510654975741542
"1932",1.76889336082247
"1933",3.11461189033211
"1934",1.04478098354607
"1935",1.94724106981582
"1936",-1.1245087083504
"1937",1.09042832645773
"1938",-0.73914879260394
"1939",-0.702288330327701
"1940",2.40829639529108
"1941",1.69816811272235
"1942",1.5760854391738
"1943",0.465663939528967
"1944",-0.281986350781527
"1945",1.42961421844096
"1946",-0.129437679062224
"1947",3.41976367943378
"1948",1.07827610448097
"1949",1.31622523414297
"1950",-0.579400208668502
"1951",1.51890562003207
"1952",2.13539238442515
"1953",1.3124044639055
"1954",1.05554413008899
"1955",2.56545282333373
"1956",1.71883076614718
"1957",1.63432571107981
"1958",2.06590668950288
"1959",1.34188855424861
"1960",4.14336714054499
"1961",1.34995083251904
"1962",2.07333545251137
"1963",1.91643787249461
"1964",1.71765690362959
"1965",2.05548502974692
"1966",1.35059219947093
"1967",-0.936038479890569
"1968",0.199258058915722
"1969",3.34293958213089
"1970",2.92087838946788
"1971",0.890461360053114
"1972",-1.51282078633865
"1973",0.240376366937575
"1974",-0.505462862816831
"1975",-0.67824570835886
"1976",1.95009862635011
"1977",1.12495359331898
"1978",2.43839197208062
"1979",-0.325351215995277
"1980",-0.00393459317338007
"1981",1.64220856581112
"1982",2.15655108036238
"1983",0.826426519994514
"1984",0.0354309013700759
"1985",2.85379901629885
"1986",2.68436511079776
"1987",2.05731214066179
"1988",1.81456162654909
"1989",-0.194596934106429
"1990",-1.02885658613829
"1991",3.12408653976063
"1992",1.29921906281312
"1993",0.175356948850661
"1994",2.52434567788945
"1995",0.385179594269217
"1996",0.54023933651624
"1997",1.44364098758345
"1998",-0.395981474449817
"1999",0.497522138371827
"2000",-0.060598782237953
